twitter_id,twitter_text,hate
728352671413997568,@JakeTomkos15 @joegrosso55 There's no I in team but there's a u in cunt,2
732681914566447104,@rTViperZ by the way you said that lol think we all know whos the retard hahaha,2
714497396340862978,"@madridswhite ""I thought I was a fucking faggot""""Yes you are but you're bisexual""",2
739576901543563264,@realDonaldTrump @CNN not biased enough you retard,2
755253175666536448,@Jefford1010 @Steve_scfc79 @OfficialHacksaw @Ade_scfc_t see that you weird cunt that's the size of your cock now fuck off,2
768273171912941568,@KINGSPELLER fuck you Tom you twat,2
829776562493018116,@Mike_P_Williams @realDonaldTrump no ill stop you right there.  He doesn't think that's why he is vacuous bloviating cunt,2
764571820255215618,"@OwenSmith_MP listen you cum guzzling cunt, leave won we are leaving the EU GET OVER IT AND DEAL WITH IT YOU PATHETIC EXCUSE FOR A BRIT",2
702202205206614017,@EnemyOfTheFire Your dad you fucking twat,2
874557250500775941,@KingOGSavage @nasia_gionet L M F A O. you a big ol faggot,2
759166805239889920,@excavaIier @Stripe291 @VIone_Thug2 you like to join in on arguments on the internet. whos the retard,2
754177735132676096,@_arieskaila that's not what I said 😂 you retarded,2
731995722229276672,"@debkiersz @FoxNews @RealBenCarson you stupid cunt, he led that shit in 2013. Not only did I see it on cspan, cnn, and fox, but as well as",2
782821257934999552,@Twixeeh ffs I told you not to post this cunt kys,2
705542381140058112,"@westernstar97 @charliesheen @eltonofficial @ejaf Ha whatever you dumb cunt. Go fuck yourself, you're blocked you bellend 😂",2
777312844912046080,"@DrReneeObey @WonWcrime no, it's what you ASK for racist retard! Did you forget? Lmfao",2
863145824364240896,@ahmedlmao @Hazardribble @mbatshuayi L YOU FUCKING CUNT,2
757349509760425985,@VIBENOSKIANS I know that u retard,2
741962638436007936,@The__Rafidii woof woof you cunt,2
874618126629044224,@Bellamort5 @muteithiack @JogooKano What's YOUR fking name retard?,2
799286262502977536,"@Walter_Tactics @Hass_AFC he didn't carry shit you retard, every player on the pitch was world class",2
755506775869095936,"@facilitize @HorizonSparks @SilverArchers @fuckPorridge you are a fucking retard lmao, if you think silver is so shit why are we in your bio",2
821934518441541633,@CatchingBodiess @CoMeDyS_ he wouldn't be in the fucking wager kid!!!! Are u retarded and can u read? Iplaybackwards and I would play u😑😑,2
782768845903785984,@shelbybagleyy IM RIGHT FUCKING BESIDE YOU YA TWAT,2
825723023554641920,@dimpayet17 fuck you get the fuck away you fat cunt,2
718101624678277120,@MisterCBooz Oh my bag you a bitch ass nigger cause you think you better than somebody hiding behind your parents poison like you faithful,2
822960067725115392,@KoostheFennec Oh and while you are at it.You look like a spineless twat if you protest with a mask on!Grow a spine!,2
757353477572100096,"@kylehatt97 nae chance I've heard the stories aboot u from last year, u will be keeping nae cunt right",2
764813558953734144,@afcbournemouth your captain is a clumsy cunt,2
790221553682087936,@Jansabeden @hiimpotatoo SAB U CONTREDUCTED UR SELF BC U SPELLED RETarded like RETarted.,2
712663529174601728,@KTHopkins You are a dog that keeps shitting on the floor and enjoying having people shout at you. Cunt.,2
771367968458600449,@paparegz PRIDE OVER EVERYTHING YOU CUNT,2
769660005918179328,"@RiddlesIsOG its 2016 who gives asf i got ""exposed"" by a kid with 2 subs so stfu retard get cancer i was in enter i should blacklist you 👍",2
832127771874713600,".@TeaPainUSA Pft! All that women need to do not to get beat, is to just do what their man tells them to !#GoP #WhitePower #DickButt",2
688414315804766209,"@EFC___ ""Hard Earned"" meaning what exactly? You choose to follow me, so if you dont like what I tweet, Fuck Off you sad cunt",2
776133595383656448,"@GENESEXXX yo, cunt stick, do us a solid and keep the underage out of your inferiority complex, eh? Pick on Dad and Jami all you want, but--",2
853507703846707200,@Shehla_Rashid such a loser u r.. get a real job. Retard,2
788074657228304384,"@bocavista2016 How dare you imply the backwoods hillbilly Arkansas rednecks are ""mentally ill!"" #FreeJulian",2
739390947075731456,RT @SpecialKMB1969: #IStandWithHateSpeech bc if we cant openly name who our enemies r we will only know defeat LOVE does not CONQUER ALL ht…,2
773718854899949568,@joshuaerios you never eat cunt,2
832916682725289984,"@HesAProperCunt See him that stands in the bookies that says your horse a cert and then it gets beat, see him, he's a proper cunt",2
751218951494000640,@xoxoDelenie well if you believe what you said in that tweet you are a retard,2
742816560981540864,@cultmarina @robynfuckedme @waIkingonair I was talking to Georges you fat dyke,2
873679395260686337,@Art_VandelayRFC @lllllinda @AlexSalmond You didnt vote! Mindless twat!!,2
728719580739317762,"@urbanshake_ @QSwearyXXII I don't need to insult you, you have made an utter cunt of yourself without our help. 😂😂",2
847703244306472960,@_paulmccluskie When did u become a comedian cunt,2
830092280333754368,@BetsyDeVos F U CUNT!,2
686704230934118400,@SeecreetAgent Hey IDIOT!!! we already track your Ip adress and we are ready to reveal your identity ... ~stupid cunt,2
768738441827934208,"@lewismorgaan7 😂😂 was expecting worse, thanks u cunt xx",2
688892881701089280,@Michael5SOS ily but ur retarded,2
874108304779128832,@Drum_Sentience Love that you think calling me a cunt is an insult when you're literally an abuser .. sketch lol.,2
863463056369754112,@bxndorski Wish you the best little cunt ahaha😂😂😂,2
717469077485170688,@AZEALIABANKS you are a rude hateful nigger aren't you?? Awwww need to suck on some dick?,2
686727412848168960,"@Sexyskeptic LOL ""Show me a primary source! You can't"" ""ok here"", """"you need a hobby""HHAHA being a dumb cunt doesn't mean you have a life",2
875698008901505024,@kris9creaney4 Hello you cunt 😂,2
822995572500074498,@Snappy_COD your a retard why woud you spin left and not right in that situation 😂,2
864048597976977408,@MuddletsHabbo LMAOOOOOOO love you pooplets ya didgeridoo cunt 💖,2
687337927374954496,@LittleMinionBen why are you only wearing one sock retard,2
799440931682418688,@WinterOOMF IM SKINNY NOW THATS ALL THAT MATTERS YOU FUCKING RACIST CUNT,2
832309104240631808,@Althkin @Davo____ @Thooorin why are u so mad man? I've just made bait and you name me unintelligent and retard because of my face XD chill,2
824741543840010240,@ayygent go jerk off to dirt blocks in minecraft you dumb fuckin faggot,2
755254597543981056,"@RockstarGames @ZerkaaHD josh you are a ""stunning cunt""😂",2
741553677043937280,@jakedanx Silly cunt back at you - erectile dysfunction face,2
829067263755956225,@realDonaldTrump It's official. You're an asshole and your wife is a CUNT! #MoneyGrubbingWhore,2
855436555200188416,@TedNugent I hope you die you raciest piece of shit the whore you call ur mother/cunt raised a raciest little bitch,2
831285035554574338,"@Lost_Pause_ Okay you retarted, always smiling, funky looking, piece of shit, crack headed cunt.",2
856216779630284801,"@ThomHaye Good! I hope you fucking die, you stupid leftie cunt bag!",2
709724450330169344,@JoeBurgess1 @HitmanHatton knock the fat pudding out budgie you daft cunt,2
870406516930641922,"@js069643 R u fucking retarded, old man?  Honestly, you should learn economics cuz you look like a fool.  Googl… https://t.co/dKO4H8YqJ0",2
683001314838614017,"@naviishiit ummmmm, that's a lie! But if u can wear a hoodie like dat in small..... U tiny az cunt... But continue slaying me 😌",2
697808743074033665,@Porbss fuck off retard get your grades up mine are fine,2
733712354416922625,@crvxl I'll end you with one tweet faggot,2
716008021068001281,"@_xRmes shut up you twat, one night in and you think you're a fuckin ogre x",2
710597255632277504,@demon_wolf332 @ughiplier  i dunno wut ur talkin bout angel cake.  Mai spelling is top notch to ill that retarded it ♡you are such a darlng♡,2
830366193554960385,@SpeakerRyan  go fuck yourself you complete cunt,2
728025654122455042,@aspiritcan you think I'm paid fuck you are thick as shit aren't you! Not just mental thick and retarded 😘,2
733518581753778176,@hollywood_jay LMAO U RETARDED,2
762612149130764289,@nickyconstable @douthwaite69 You won't make the end of the season.  You're coming on the rapids with me. I'm going to chuck you in you twat,2
781587721517015041,@JPAndreas1 @bfraser747 I DONT CALL YOU SON BECAUSE YOUR MINE I CALL YOU SON CAUSE YOU DONT SHINE. YOU STUPID MOTHERFUCKIN LIB TWAT. HAHAHA,2
694205156427194369,@brooklyn91941 @TheFix Couldn't agree with you more! @SarahPalinUSA her 15mins was up but money dried up so she back for more-trailer trash,2
732783450265161728,@Battlefieldtrip Becky knows I call her a faggot all the time :^) but seriously are you on meds,2
728836081722871808,"@mizukai18 Oops, YOU did it again... ? You Cunt. https://t.co/UJif5asAwt",2
729265259677126657,@ReeceHordon reply u cunt,2
847544133359210500,@VilezYT @OMGITZCLIPZ1 clipz are you retarded ?,2
755710925240344576,@clashley1715 @LucidHurricane_ You are clearly retarded. Where are you going to get the money for 11M work force legal wages &amp; benefits?,2
821933759297683456,@Shikese_ @RickofC137 @ViralPoll No they don't lmfao that's retarded if you genuinely believe that. I would wanna see the proof,2
709928222226522113,@tnglover_ @Og_MacK_Daddy shut up you lul pissy twat hoe,2
850780936509820930,@ElizabethElliot How do you survive being a retard? I bet you hit your head a lot https://t.co/LJh0OmI76w,2
867818815912108032,@sport_simon @WACCOE Fuck you Simon what you know about Leeds?!? Your the most negative talking cunt I've ever know… https://t.co/TbGEN0s84W,2
832983447639560192,@Joey7Barton so what about you stamping on his foot you silly cunt,2
720945870288601088,@bullyroads1 ur a cunt stop following me then u shit head,2
769611402315116545,"@LFC_RudeBoy17 And you might want to look at my timeline to see a white guy standing up for minorities, cunt.",2
712362323625832448,"@annagardiner_ you are, in a retard way",2
869263854299164673,@WessexVoice Shattap your bigoted twat,2
714893464454971392,"@AnnaKendrick47 I bet you're a dick irl, you always look so fucking pleased with yourself, like you would bend over and lick your own twat",2
870731952969711616,@Ka_D1Bound @Ka_D1Bound ace you sound so retarded right now it's actually crazy....,2
701373410715291648,@ItsJamesEssex stop using snapchat effects and show yourself you twat XOXOXOXOX,2
746238689441787904,@roxiehooper97 @Artboy1 what a complete twat is our new foreign secretary,2
739642890553528320,@phenomenaIsone stfu cunt,2
862512295737516032,"@Capcombro NIBBA BE BOOLIN, IM HERE FOR YOU MY GAY RETARD",2
870721429448388608,"@kathygriffin You're a special kind of retard.  If any of us did the same to your Dear Leader Obama, you'd be all o… https://t.co/PXDFlZhyNG",2
871433186089160704,"@RichardBSpencer Fuck you, cunt. You're an embarrassment. Take your racism and go back to England. Fucking #toad",2
763236848789491714,@ItsZerkoh I'm joking you aren't a retard like he was. 😂😂,2
767835932460331008,@Dylan_Dennison7 @semoritz01 ur retarded just sayin,2
712812506666962944,@oSubsidy_ Don't shoot my body ever again and you flank every life just to avoid gunfights learn to play faggot.,2
772753263187767296,@_jaybryan 😂😂you twat,2
847304374388891648,@liam_Da_Rapper https://t.co/UhsLtyjUxU here's the version where I don't sound mentally retarded,2
744737191528660992,@MrDDyer Go and kill yourself your a failure to your family you dirty cotton picking cunt,2
738052871816663040,"RT @SecularBrownie: #IStandWithHateSpeech because bad ideas (like bigotry, homophobia, sexism) should not becensored but expressed 2 face s…",2
880524369335914497,@5ammyD @FaZe_Censor Bruh they all do just so they get likes retweets and more followers. You guys are retarded to keep falling for shit,2
872325096408481793,"@LiquidDominate welcome and enjoy your stay here, cunt.",2
736507857995223040,@_MickeyPreedy fuck off you cunt,2
741473725220982788,@og_sandoval you look more like a dyke than I do!!!!!,2
694280213522432000,@Sinister_Nova your dad throws beer at you faggot,2
723267660813897728,@MoonrakerMart @Realaldo474 are you blowing Aldo off you soft fucking cunt??? Go and have a wank in your Liverpool sock.,2
709519260792582144,@MattWalshBlog @vjeannek  you should know with the three stooges retard,2
742128435095580672,"@suzannemc1967 Are you retarded? He just said innocent German people deserved to be roasted, people you claim as your own. Wake up, weirdo.",2
710546475218907137,@Karensbot You just went full retard.,2
740608297703739392,@AmazingPhil are dogs your best friends for #HappyNationalBestFriendDay since dan's being a twat,2
761914145671376896,@silvyaniki @MissCJxxx DONT APPROACH ONE OF MY ACCOUNTS TELLING ME TO FUCK OFF YOU SOFT LITTLE CUNT,2
688408087246557184,"@KinReflex you twat, unlucky bud 😂",2
689587487786831872,@rickygervais Fuck OFF Gervais you unbearable cunt!!! (But I'll keep following you anyway and secretly hope you reply to me),2
683769115711041537,"@Crucifved @Im_Headless @Duckola @_4ass @Im_Wiggler lolllll I beat u in a 9,7.50,555555555 ur ass u untag you worthless faggot",2
694249020496166912,@realDonaldTrump  trump dump is my new favourite game 👌🏼 thanks for the laughs you fat horrible cunt,2
772581506422304768,@xZaaack @BenSyncratic yeah wait 5mins you ugly cunt .,2
820261779704074243,"@NancyPelosi @HouseGOP hahahaha, you're lucky your constituents are completely retarded.",2
682808171338010628,@CezarMartinez1 fucking fight me you faggot ass bitch,2
751350057027403780,"@Dara_Yazdani This is either the worst joke ever, or you are litteraly retarded.",2
829869390829121536,@_YungJones_ YOU LOST TO ALABAMA idk what's so hard to understand from that your argument is retarded,2
764888670545580032,@keem like leafy and you are the most special cunt i have ever heard why dont you go and fiddle your fucking gnomes and get a fucking life.,2
721854159410962433,@sassymaiamitch wtf yes there was you fucking retard! That's how I charged my phone. You're a complete moron you know that 😂😂😂😂,2
731193892939370496,@12voltz @mandgil @The_dark_Sloth_ @spgoz6_0 You twat 😂😂😂😂,2
776398939641749504,@muvaashleigh @TreySongz you are retarded and obviously don't know anything about him or you wouldn't have made this stupid comment!,2
833612320630648832,"@JohnBarronUSA fuck you John Barron, lying, duplicitous cunt, neoliberal piece of shit.",2
725911678777331712,"@MrIsanama @shelliecorreia @childofeternity @thebdsguide @maggieschleifer @shlomikliab  And then you can keep burying your dead, raghead.",2
688009028585271298,@willlmcnallly fuck off you shit cunt,2
866146496550404097,@Aurorq_ @ImiAgility Aurora ur already blacklisted for having a booter retard,2
720996948522590208,"@PawFFRAWBOI can't wait to use, fist, and breed your nasty loose cunt",2
829092211467882496,@JoshUtting how much do you pay people to retweet and like your tweets you sad cunt,2
879345820239142912,"@realDonaldTrump No, you retarded shit gibbon.  He didn't want to give the appearance of influencing the election b… https://t.co/1UdIz9O0NQ",2
769333445801734144,@NaixzCoD why are you using brms in a 1$ you nazi cunt,2
787715436087431168,@anuragkashyap72U r a perpetually drunk retarded prsn whose alwys highPpl knw in vich gutter u Smack#Shameless swinePpl wil xpose u,2
769470301767892992,@SickJokeDavid @TBEMagic youre fucking retarded you have to 18 y/o you were 15 nice try,2
751713376028520448,@FarikoBrainiac Did he just call you a cunt ? XD,2
753557565380947968,@_billsmith u posh cunt,2
729781070997164032,"@imLucyWatson youre such a hypocrite!! You moaned at james last week for lying, yet youve been lying to sam for months. Nice one retard",2
866931531859853312,@EamonnHolmes What a pompous twat you are!,2
848248973567688704,@Nanayas_ Yooo sup you faggot,2
872630412409004033,@DAY6yoongi stop ur just fucking mean u hate me and u Hate facetimung me u FATASS CUNT ASS BITCH,2
740315107440349184,@sim0nn_ @Smokewarren_1 Wth ur retarded 😂😂😂😂,2
769643027392528385,"@hiraheadquarter @SenorSaadAmjad ye aur woh MQM auntie, both retarded &amp; unbearable.",2
847811214088556544,@WalshFreedom @BarackObama @WalshFreedom you just might be retarded at this point.,2
715778697484230658,"@TheGamerOfAges @TokyoSexPolice no you retarded shit, now autism will haunt me for life...",2
780491368175177729,@siIentvapor you part of the redneck mafia too?,2
709819572971560960,@Kingtucks1874 @MeganMccombx @MichaelHall_74 @Liamscott51 ur a cringey cunt Chris. Don't bother coming to Celtic.,2
759107288040747008,"@LFinityyy @KEEMSTAR your retarded theres a thing called self defence, or fighting back",2
785376960599977984,"@NamBarc_Nacbac yes iam quite swell thank you, you faggot",2
862016990373961728,@MarkSparko14 Your a Wee worst cunt one can a fucking fosters n you start getting nippy on Twitter aye ????,2
867965385869373442,@ana_smileyyy Bitch you literally @ me you fuckin retard 😂 you could've kept it moving but obviously you wanted to… https://t.co/EEIf3n6dCQ,2
877309926049275904,"@EngageTheRebels It wasn't ISIS or even a Muslim, you evil lying cunt. What is wrong with you idiots?https://t.co/S2izYE7yAr",2
782792786995052544,@atifqureshi24 u r a faggot who doesn't know even how to talk to father😂Must reply,2
746897706862292993,@realDonaldTrump @TrumpScotland @DonaldJTrumpJr are your trailer trash followers invited to your golf clubs ?or just to carry them ?,2
705768563148267520,@Turrrrrrrry you better not faggot that's stupid,2
862778768229892096,@RobbieSavage8 you really are a twat!! bitter about not making it at united?? you are a never were🖕🖕🖕🖕🖕🖕🖕🖕🖕,2
820564931380703233,@HawkesBay LOL. r u mentally retarded or what? I just told u 2 minorities r playing in the present side. still u r… https://t.co/8btRQXjy4X,2
855617208097144833,@donwolfee I'd rather eat yo ass you cunt,2
855030559168491520,@FifaOverHoes Since when do you hold back being a cunt,2
757391041758654465,@HillaryClinton desperate people say desperate things... See ya Hillbilly!!!!  You witch!!!,2
747021677897326592,"@KEEMSTAR Holy shit, you are actually retarded...",2
791026818115575809,@ashleynhannah me personally I think you look like a faggot,2
869702075172651008,@kathygriffin @tylershields I hope this happens to you. You've pissed off 63mil Americans you no class cunt! #Die,2
822879042181406720,"@ninahqn haha yet your still the retard 😂😂😂 obviously I'm not that stupid, Traveling RN who makes great money. Your opinion doesn't matter 😂",2
724713399653924865,@Culprit182 @cbritton123 @chris43094330 I said 8 no who u are u dumb cunt....😂😂😂u seem scaredI'm too smart n too big to fuckin wid small fry,2
762803640079945729,@soekmydick this nigger still believes the holohoax happened @MemesAndAutism why dobt you educate him togepie,2
869797319436374016,"@Frostviper @AnnCoulter You realize that 15% of the Russian population are muslims, right? Fucking retard",2
855214437464256515,@trapdoord Ur a cunt,2
782248261453225984,@Ant78uk @poppabearinbc Just in case you forgot what you said you sad little cunt.....,2
702654942557839360,@LazUhhhBro @Igbtcurls exactly. It makes no sense at all for me to call you a faggot for like pussy so why should you call me that?,2
761281447495864321,@royalfranta @GodLikeZeph your faggot profile pic jesus i could go on forever give up....,2
826500030924218369,"@CMHADirector @obscureauthor @Anomaly100 @Trump_Thumper @dwhuggs @GelarBudidarma hope u lose your ins u dumbass hillbilly,",2
749989550630531072,"@JoshAMusic1 Josh I know keems a cunt, you should have just ignored him and stopped the drama before it got out of hand.",2
688036455122374657,"@TheAtlantic See all these strong refugee men from Syria you little moron, @realDonaldTrump is a lowlife white trash https://t.co/SkJkWzbVSI",2
696864223549206528,@Ikam34success to straighten out ur cunt,2
743487741900488704,@GarethBale11 top bottle job you leek eating cunt. Bet your glad you slagged off England now.,2
847180466235039745,@notnoah92 Everything someone says is a statement... Calling you a fucking retard is also a statement... A true one...,2
714829794924474369,@weedonnate idk if you goddam retarded or u NEVER had a brain….in both cases i feel so sorry for u bc u ridiculous af,2
779846342961205248,@TescoValued @yPlexyy I'm sorry do I know you fuckk off you Faggot just another wannabe on my block list,2
829072988964282370,"@AltyYT are you retarded? I told u before its none of ur business whatever they do with each other, who are u to tell them what to do?",2
782919060711505920,@DrSnijder Why havent you followed me yet? Cunt,2
876812183799304192,@AnaMardoll please put a warning up that you are retarded before ppl waste their time reading this,2
829750239045308418,"@StillSponging @TPSurvivors I'm sure people will think you meant it as a compliment. Grow a brain, retard.",2
875452663093186561,"@Mahoney2John @Arnold_Layne @DailyMailUK Wow, you really are a retard.",2
861443956177031169,"@zhar33rd You wasn't passing knowledge. Your talking to me like I'm retarded .""your young and ignorant"" like damn I… https://t.co/A5cTJIOZZe",2
861684822456094721,@Maarkie35 @Boro @premierleague Be original you cunt.,2
720091243120893952,"@SSEHBAI1 After getting your previous dozens of predictions &amp; analysis proved wrong, either u r a retard or shameless person to repeat same.",2
686392480930074624,@travis5bell @Corey_Cash15 you looked up that show faggot,2
820459046197022724,@ligayanilevie this is the correct spelling of FAGGOT. How do u spell idiot? lol,2
758488338814894080,@BSMTVx shut the fuck up she could have ended this DAYS ago you fucking retard,2
829538292467109888,"@steveshort1121 #whitepower, am I rite?",2
690329766369464320,@GrahamBlog You are an asshole. You could not shine Trump's or Ted Cruz shoes. Redneck Inbred.,2
710669150222479361,"@KiaraMitch11 let me know when you tryna shoot that ""Goin Retarded""",2
754104813001043969,"@KEEMSTAR losers ? u made fun of ppl who are currently standing up to tanks to stop them from ruining their country, have some sympathy twat",2
821796693607858176,@qld_adam I'm knew that before U knewI'm no where near slow guySo would U stop making retarded comments on my posts,2
716116796143771648,@whoTFj @NBAVisions are you retarded,2
822588821497843714,"@paulpogba Go back to Italy, you fuking cunt! Loser!",2
710664716821995520,@seamlessmendes and what about the fan that called Candice a nigger ?? You got something to say about that ??,2
721293351618801665,@QueenofDEsteros Fuck of you divvy cunt,2
732117638059556864,@Sneakyone75 &gt;200 tabsjesus christ no wonder your fucking computer crashed you retard,2
748670823729348609,@realDonaldTrump Can you give me a follow back?  I'd like to send a DM 'bout u being a cunt.,2
848671738447618048,@Jazsmine_jamie I miss you so much it's retarded!,2
753728634242957313,@bpk69 why would you broadcast that you sick cunt,2
733705068889903104,@jakejackson90 you're unlovable I don't know how you find that retard @CristianoDoyle,2
759629021739032576,@juju_bee521 @PinkPigCherie I could give a fuck less...what your nigger/white(tattooed) combo does,2
718688995018825729,@olivierpariss you are a fucking faggot,2
791502871602880512,@roastsal @ImADefector @GoonerMaxwell @ me u smelly twat,2
821782261045612544,@LiamBowie187 trying to embarrass me on social media 🖕🏼 and yeah you do twat,2
685698491356585984,@Jacob_Berger22 @lowkeyTJ u correct grammar on Twitter....ur totally not a faggot at all,2
717351645378641920,@MichelleFields @seanhannity Lying twat.  Worst thing that ever happened to you since your dad died...you're the biggest crybaby.,2
686126943733862400,@madhuleka2 friends: people who are aware of how retarded you are and still m... https://t.co/jzJSylMrfi https://t.co/297vZSXQVc,2
695010781570678785,@SteveWilkosTV dude your suck a fucking retard dude was a sex addict trying to save his marriage and came to you for help you are a bitch,2
781591165028229120,@Georizzle HOW DOES THAT FEEL YOU FRIGID CUNT,2
719590069913460736,"@Morrigan_Roars Particularly like the ""Don't tread on me""...OK how about i stamp on you scumbag? About three weeks should do it..#twat",2
690988494395699200,@brokeslut @chaaris__ r u lol yo stop coming at people go to the mall for your pics faggot and by the way good luck https://t.co/9JbCegldse,2
854174703057076224,@breezy__77 Stfu faggot 👀,2
713390725040242688,"@iNimba they're not you retard, just trying to see what they would like",2
726015622010818561,@MarianKeyes Bet you looked like Dick Van Dyke in Mary Poppins? #ChimChiminey,2
871160107538804736,"@MediEx2012 Some twat even done a wheelie on a bike to show off infront of the camera. Mate, your fucking city is u… https://t.co/1iiTtmCBGI",2
683130117720293376,@alyciasdebnm decode this you ugly ass cunt&lt;3,2
709880210020311040,@fionwatson1 @VermaAman_ @JackAshbyy you are a twat,2
862324181173764098,"@PrisonPlanet @patrick_hostis.  600,000 white people have died to end slavery, a thank you would be nice you racist retard",2
834849933895294976,@lREECEE dont use that word you fat faggot?,2
855625860933726208,@B_ON_GuARD get up and drink beers with us you faggot,2
743637826688925696,@KEEMSTAR  just because it has assault in the name you fucking twat????,2
762391151257190400,@lewis_bloor you are a absolute faggot 😂😂,2
865593855051169793,"@JulianAssange Again, you have been hiding in a cupboard. Your choice. You're such a twat.",2
780175352568184832,@MikeRobson86 @Monarch @pyers Of course they're on the way home at this time of night you thick cunt,2
861303283419422721,@jules_su @realDonaldTrump hey RETARD why don't you go write a book instead of shit posting  liberal shit,2
877250274687111168,@RealSkipBayless @undisputed I have a hard time believing that you actually get paid for the retarded shit that com… https://t.co/m6UR8ImAhP,2
718111502255923201,@arsenalmad79 @SudiptoDas1993 if rating other guys is your thing. Faggot.,2
740349165205479424,@BillKristol @SpeakerRyan @SenJohnMcCain @Ricky_Vaughn99   what if you stopped being a faggot for 5 minutes?,2
744387948599119874,"@LaughingKasie @xInsaneKillerx  dUNT? sERIOUSLY? ,nOW, iF YOU'RE GONNA BE INSULTING, sAY SOMETHING LIKE, ""sTAY AWAY FROM US, yOU TWAT! """,2
869202600658448385,"@realDonaldTrump Works for the rich, not for the poor and will destroy our economy, you ignorant twat.",2
872833655789563904,@GoldenEagleUSM @YouTube GO JOIN THE CONFEDERACY YOU RETARDED PIMP,2
877184285698138112,@Yhoggy @AFlZY @JRelayyy Who you calling a retard watch your mouth kido you'll regret it lmfao,2
800787341015126016,@rickygervais fuck off you fat twat!  You were funnier on the radio.  #hollywoodcultfam,2
867563638651072512,@TomiLahren You are actually retarded.,2
731397832578617344,@WhoisMotions @_Espo7 info lmao not for nothing but you are retarded me and joe are friends with Pete irl he's been wanting to play ghost,2
868311734712508416,@Chadwick4Dylan NICE CROPPING YOU FAGGOT,2
731410956576788480,@thomas_hanlon @JackGrealish1 turncoat cunt. Don't ever tweet about GAA again you brummy cunt,2
737826249389813760,#IStandWithHateSpeech unga bunga,2
769583719946387457,@EmpireAnts_ My avi is my little brother you idiot and it's *dude you retard #CowboysNation,2
800666477950967809,@billythefridge @Onision you can't argue with onision. he's a mongoloid retard.,2
839711862036004864,@zeritic u retarded?,2
725980444370432000,@SereiMahoYukino NO U FUCK OFF U ENGLISH BRITISHH PROSTENT AUSTRIALAIN CUNT ASS LIL BASTARD BITCH U STFT MATE,2
719515918812987392,@niallsa_unicorn @olivelwt even though you're a nasty twat most of the time you still have your rare sweet spells so yeah you're in this,2
873177387369975808,"@ittsDiablo @UkiyoDZN "" You sound like a retarded that doesn't know how to flame """,2
830517196900204544,@piersmorgan you predicted @jimjefferies telling you to fuck off all those years ago? Is it because you know you're a massive twat?,2
862770752935804929,@tonyposnanski you are a twat with a bad beard.,2
699761166424285184,@REALWILLSM1TH @Scatterbrain your kids will always be retarded then,2
770049845503614976,@agriculture_16 I talk to Real God's.  Dead spiritsAnd your a retarded idiot 💯,2
770076303164862465,@NVervynck you gave me them boojie ass balls,2
870274723502018560,"@Ripple59 You seem nice... and by nice,  i mean a cunt..",2
714244307839029249,@guudfriday u are very stupid and I'm here to let u know. Retard,2
758767704618795008,@VickyPattison I can see why you have this twat the boot. He doesn't shut the fuck up 🖕🏻🖕🏻,2
711616291161792512,@realDonaldTrump idk why do people of color constantly get kicked from your rally's? #whitepower #trumpswhiteamerica,2
822554495318196225,@kropikd your a cunt .,2
745314633939025920,@AhmadAlshebli_ @siddharthak2207 this retard arguing with you makes no sense,2
783610453985488896,"@Acky2247 happy bday u silly cunt, will have to see u soon https://t.co/vfr0hp8sbX",2
737826819815157761,#IStandWithHateSpeechHoly shit y'all are sensitive. Let's try this another way.You're free to be an asshole. I'm free to call you out.,2
879535398611025920,@ChrisEubankJr You are probably the most retarded person on twitter,2
746290619090411524,@Quayszar wtf knew you were a cunt https://t.co/B1QcmS7kdt,2
824649353025425408,@MyronGaines17 so if someone calls a black person a nigger and they punch the person u don't think they got what they derservrd?,2
867223350581633025,"@TravisSBN It's tough being a Flyer fan. Thanks for reminding me of it with this tweet, you cunt. 😂",2
737642668902252544,@RianJones3 ... You cunt... Was looking for more of a reason pal... 😂,2
852274553313263616,@ASH0RLORD Ur a retarded,2
767193155380752384,@lame_gina YOU 14 SAYING 13 WEEABOO THICC EDATING 6 BOYS (13-17) AT A TIME NASTY ASS SUBTWEETING  RTING YOURSELF LOOKING GRINGO NIGGER!!!,2
834248969823744000,"@BradGalli most rational fans want us to lose, you faggot ass fanboy",2
833774455642058752,"@Trollzous roses are red violets are blue, your a cunt , i hate you",2
772226198562713600,@AmSnarkShark well you look like Korean took on redneck so,2
722861903853191168,"If it wasn't for racism, I'm 1000% sure the hashtag #WhitePower would be a fun thing to post on social media.You people ruin everything!Q2",2
799752459421884422,"@sophietheallet You are a cunt and Michelle Obama was a monkey.   Good luck ,bitch",2
687433834317611009,@STLouisRams move the Avalanche too because they both suck like you!! FAGGOT!!! I hope Vince McMahon would take you to the cleaners!!,2
742882256360898561,"@notn1ck you're not funny stop attempting to get attention, about to get blocked you eager cunt",2
706228917393207297,@DaddyOnlinee can you not read faggot. She has a daddy and it's me now back the fuck off,2
771280244573626368,@liammcg13 @premierleague @SpursOfficial didn't you just spend that on Bolasie? you stupid cunt,2
729051996129525761,@carlygrandisonx thought you were always a cunt 🙄🤔,2
822187179153772544,@SuperbikeAl shut up you cunt,2
769847113840680961,@JMurray247 you're a lonely faggot &amp; I'll do you like everyone else does...ignore your existence. 😊,2
850750318090612738,@lowy121 @TheCatsMutha @grandnational Are you a retard?,2
