hate,text,text_id
0,"RT @pbhushan1: With all desperate tactics of Hardik CD, Rahul Somnath register, 'neech aadmi', 'Pak wants Cong', Khilji/Aurangzeb ki aulad'\xe2\x80\xa6",pmathur_2421
2,@amishra77 that interpretation says a lot about your neech Sanghi shit filled brain.,pmathur_2422
0,RT @myvotetoday: U know it\xe2\x80\x99s #NewIndia when:\n\xe2\x80\xa2 @OfficeOfRG goes to Temples\n\xe2\x80\xa2 2002 no issue in #GujaratElection \n\xe2\x80\xa2 #ManiShankarAiyar suspend\xe2\x80\xa6,pmathur_2423
0,@republic Congress touched new low in Gujrat election\n1.Neech politics\n2. meeting Pakistan delegation\n3. cast polit\xe2\x80\xa6 https://t.co/Y8xvHIxka7,pmathur_2424
0,@TimesNow Another Neech equivalent racist remark by @INCIndia @INCGujarat,pmathur_2425
0,"RT @rsprasad: Proud of Indian democracy. @narendramodi- a man born in poverty, by his hard work, honesty &amp; record of governance is elected\xe2\x80\xa6",pmathur_2426
0,har taraf nafrat kyun hai pyar hai hi nahin love is important,pmathur_2427
1,@ExUntouchable @SaffronDalit He belongs in the BJP IT Cell undoubtedly. Cretins like him deceive Dalit into the Hin\xe2\x80\xa6 https://t.co/udhTkZFAiE,pmathur_2428
0,Chalo aab to mushroom bhi aa gaye  ...so any party which promise to give Mushrooms to voters MUST win election \nPak\xe2\x80\xa6 https://t.co/oVf9dv9XJM,pmathur_2429
2,"RT @SRKsWarrior1__: A Person who rates women and calls them "" 50 crore ki girlfriend "" surely qualifies to be called neech :) \nKuch galat n\xe2\x80\xa6",pmathur_2430
0,"RT @AshishSinghAME: #ManiShankarAiyar \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 ,\xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb8\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xae \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa4\xa3\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2.....\xe0\xa4\x85\xe0\xa4\x97\xe0\xa4\xb0 \xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xae \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87\xe2\x80\xa6",pmathur_2431
0,@SreenivasanJain Lutyens Srini i dont care if govt wins gujrat or not but NDTV conspiracy theories and as.. lic...\xe2\x80\xa6 https://t.co/rHmlNbUW21,pmathur_2432
0,"Whether ""Neech"" is big abuse or ""Jhutha""!",pmathur_2433
0,@goyalsanjeev It's obvious Kashmir is slowly but surely turning away from Pak-sponsored Jihad. Both ISI &amp,pmathur_2434
2,@aman87542 @ThePareshRawal Beta isse pata chalta hai tu kisi  gutter chap ki  paidais hai  hai aur koi neech hi ter\xe2\x80\xa6 https://t.co/lDxvURLS0y,pmathur_2435
2,"RT @JuzarKVora: ""Mitron, mujhe chai-wala bola"" *sobs*\n\n""Mitron, mujhe neech bola""\n*sobs*\n\n""Mitron, meri supari di""\n*sobs*\n\nSalla, 56 inch k\xe2\x80\xa6",pmathur_2436
0,"@laluprasadrjd Wo sab jane do....\n""neech"" kyon bola....\nSab se bada mudda ye hai...\n\xf0\x9f\x98\x81\xf0\x9f\x98\x81",pmathur_2437
0,sagarika tu bhi trap ho gayi hai get out now,pmathur_2438
0,RT @rkhuria: Prime Minister Modi Gujarat Campaign: \nVote for me: \n-I am poor \n-I was Chaiwala\n-My Family has humble origins \n-I have 56 in\xe2\x80\xa6,pmathur_2439
0,"#Modi promised a #NewIndia during 2014 polls, but this noise around #neech and #ManmohanSingh dinner with Pakistani\xe2\x80\xa6 https://t.co/W3XIwsh6QY",pmathur_2440
0,#Neech remark: #Ramdev says wrong to discriminate on basis of caste  \nhttps://t.co/xEY5xed4MJ https://t.co/dQ1CVeMMxQ,pmathur_2441
0,"RT @sidmtweets: Pls see this video as to how Gujaratis are reacting to things like Neech, Pakistan conspiracy etc. They say Modi has been d\xe2\x80\xa6",pmathur_2442
0,RT @swatma21: @Rohit_Sardana__ @JyotsnaShrimali Shocking. No body can think Javed can say this.Embarrassing. Can any learned man spell this\xe2\x80\xa6,pmathur_2443
0,"RT @skull_baba: ""Mitron, mujhe chai-wala bola""  sobs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n""Mitron, mujhe neech bola""\nsobs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n""Mitron, meri supari di""\nsobs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nSal\xe2\x80\xa6",pmathur_2444
2,"RT @Vishj05: ""Mitron, mujhe chai-wala bola"" *sobs*\n\n""Mitron, mujhe neech bola""\n*sobs*\n\n""Mitron, meri supari di""\n*sobs*\n\nSalla, 56 inch ka p\xe2\x80\xa6",pmathur_2445
0,@smitaprakash @anandnama Dinner on 6th and the neech remark on 7th!,pmathur_2446
2,@zeba_bhabhi Uffff zeba raand Teri bur ko jhamke chodoonga https://t.co/Q0wsGJZq9a,pmathur_2447
2,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe2\x80\xa6 https://t.co/ZfrVRDYwqD,pmathur_2448
2,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe2\x80\xa6 https://t.co/Uc6x0R9mhq,pmathur_2449
0,@BhavaniAunty @ill_priya @Chocolateboy188 @chori_katil @SadiaDoll18 @sumitra7777 @neha272727 @anju_india\xe2\x80\xa6 https://t.co/xL0N06aB04,pmathur_2450
2,RT @Srraman2: @archanahousewif Uffff bhosidki Archana tuje aisi chodoonga mera lauda se teri choot fategi aaj https://t.co/2dohRZmuGb,pmathur_2451
2,@archanahousewif Uffff bhosidki Archana tuje aisi chodoonga mera lauda se teri choot fategi aaj https://t.co/2dohRZmuGb,pmathur_2452
2,@suhanitrivedi01 @roopa_randi @priya_hhh Teri pichwada bhi aisi chodoonga https://t.co/zcZWinQYPG,pmathur_2453
2,@priya_hhh Randi tuje aisi chodoonga Teri gaand tho fati jayegi sirf palank kya https://t.co/lTqm2A9PCm,pmathur_2454
2,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe2\x80\xa6 https://t.co/otdFsbh5fz,pmathur_2455
0,RT @Srraman2: @BhavaniAunty @ill_priya @Chocolateboy188 @chori_katil @SadiaDoll18 @sumitra7777 @neha272727 @anju_india @AyeshaK77862930 @na\xe2\x80\xa6,pmathur_2456
2,Tumhein Jeebh se Chaat kar Mazaa Doonga Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga.\xe2\x80\xa6 https://t.co/VczoMFFRZK,pmathur_2457
2,Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar maza\xe2\x80\xa6 https://t.co/YjlkRix5LC,pmathur_2458
2,@Meera39452960 Teri sawari mi karoonga meri raand..le teri choot aisi chodoonga thu chal nahi paogi https://t.co/3nv8eMrPBq,pmathur_2459
2,RT @virginziyakhan: Maine kaha ki aaj to na main tumhein chodoonga na tumhari gaand maaroonga. Aaj main tumhein jeebh se chaat kar mazaa do\xe2\x80\xa6,pmathur_2460
0,@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/RrFx2mu0RB,pmathur_2461
2,RT @RaviSRK555: @_Asiff Tere Jaisa Gaandu Fan Ni H Ye @itsRajVerma \nJo Fake Vdo Bana Ra H Tu Saale Jhant Ke Baal See His Fanship \nhttps://t\xe2\x80\xa6,pmathur_2462
2,@IndianStudent @yadavtejashwi @CongressFans Beta tum muglistan kyo nahi chle jate yaha jhant ukhad rahe ho,pmathur_2463
0,@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/QIifqnvUFO,pmathur_2464
2,@sonu_Bapat @ShawlMahira @rohan4747 @BiggBoss @ColorsTV Chutiya panti ki bi had hoti hai yar jhant logo ki jhant fa\xe2\x80\xa6 https://t.co/RV7xsWhMBO,pmathur_2465
2,@BeingLuvtyagi Abe choduo kya jhant bat kare be tum log hawle salo aukat me raho apni chutiyo,pmathur_2466
2,@ZIAUL2K @INCIndia Abe Lund Fakir Chin ek Communist Desh hai...... Usse apne nagrik ko kahi bhi job deni hai..... T\xe2\x80\xa6 https://t.co/MJSq9NfKkd,pmathur_2467
2,@ashu3page Be chooti ye..Crowed nahi Crowd hota hai. Jhant ka patrakar ho kya!!,pmathur_2468
0,@Chaudhry_JaaT @imindianydmm @Traitor_Javahar @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545\xe2\x80\xa6 https://t.co/5U4OzidjSh,pmathur_2469
0,@sanjeevbhobia @mkhankayamkhani @kmayank151 @Ridhijain01 @OfficeOfRG Soch chines sher tere baap ke ghar me ghuskr r\xe2\x80\xa6 https://t.co/YxOBBgjzee,pmathur_2470
2,@Janvii2004 @sabazaidi1_s @ShahTabo Fakina ke dogis sirf 50k me hi khus hogai kya jhant fans ho tum jhandu log fans\xe2\x80\xa6 https://t.co/SSoC0Y7FzE,pmathur_2471
2,"@JhaSanjay @OfficeOfRG JhanT bhai, Babar, Akbar, Jehangir, Shahajehan, Aurangzeb, Rahul-pappu.\nDynastic lineage acc\xe2\x80\xa6 https://t.co/qx4hfShDWo",pmathur_2472
0,@Chaudhry_JaaT @Traitor_Javahar @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya\xe2\x80\xa6 https://t.co/q3T1hwVyj1,pmathur_2473
2,@CChristineFair Thats way out of my depth. I was speaking as the owner of more than one jhant which i always (meani\xe2\x80\xa6 https://t.co/dmNu3i73xn,pmathur_2474
2,Me : Aur bhai life kaisi chal rahi?\nFriend: Zindagi jhant jawani pagal.,pmathur_2475
2,@Stalker799 @BelikeHassan tuley ki jhant,pmathur_2476
2,@brijeshkalappa chutiya hai tu ka jhant phad lenaukaat hai to,pmathur_2477
0,@lyXsLpXXcnE7utZ @28abashir @PriyaRandi2 @priyarandi51 @sexy14963907 @Ritika40491271 Jhant bana k aao tab pelenge,pmathur_2478
2,@karanjohar Jhant ka baal nhi he tu  srk ka,pmathur_2479
0,@CChristineFair I think plural is still jhant.,pmathur_2480
2,@prasanto But you are correct. It was a typo. It MUST be \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa4\xbe!  And splitting jhants is totally appropriate on thi\xe2\x80\xa6 https://t.co/726jiO0r18,pmathur_2481
0,@RealIntolerant @SatyaSibaSabat1 @iamjackshukla @pawanism_vinay @iamtrk_khan @AppleBacha @rameshlaus @iamsrk\xe2\x80\xa6 https://t.co/ChqO5wQ7TV,pmathur_2482
2,@ravirajkapoor1 @AjayKushwaha_ Haan jhant baat karni chahiye padhe chutiye liberal gandu,pmathur_2483
2,@CChristineFair Enough of Jhant &amp chutiya,pmathur_2484
1,@iamrakesh6 @jessphoenix2018 I said u don't go into religion. Acha ek hi example tujhe Kashmir dekh raha haina Army\xe2\x80\xa6 https://t.co/4QMshA6iCQ,pmathur_2485
2,@kunalkamra88 There baap ko.bhi condom pehna chahiye tha...chipkali ki jhant,pmathur_2486
0,@RealIntolerant @SatyaSibaSabat1 @iamjackshukla @pawanism_vinay @iamtrk_khan @AppleBacha @rameshlaus @iamsrk\xe2\x80\xa6 https://t.co/ROQDTCJyq7,pmathur_2487
2,@HitmanCricket @Sassy_Soul_ Teri gand me danda bhosdiwale. \nTu uski jhant ke barsbar bhi nahi he.\nLove you.,pmathur_2488
2,@Jyotisingh696 Lagta h aap ki jhant nhi h iska Mtlb aap ki Boor me bahut nikhar hoga,pmathur_2489
2,@itsmkyadav @BJP4India Abe chipkali ki jhant....10 din wait kar Aur apni aukaat mein aa jaayega ...\xf0\x9f\x98\x82,pmathur_2490
2,@_Asiff Tere Jaisa Gaandu Fan Ni H Ye @itsRajVerma \nJo Fake Vdo Bana Ra H Tu Saale Jhant Ke Baal See His Fanship \nhttps://t.co/sVm1pBmLuz,pmathur_2491
2,@dnyaneshphadnis @JhaSanjay Haa JHAnt ke baal khade ho gaye \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_2492
2,@RepublicROFL Jhant bhar ki party split bhi ho gaye to bal Hi bachenge.,pmathur_2493
0,@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/z7CUi3ghBG,pmathur_2494
0,@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/IYki66SIY7,pmathur_2495
2,@sambitswaraj @YouTube jhant si cheez ka mudda to dekho ...in haramiyon ko log mar rahe hain .rape ho rahe h uski kii chinta nhi,pmathur_2496
0,@KumarVikrantS @AdityaRajKaul @pal_ji @mausamii2u Abe laddu lal.. Desh ki janta ko acchai ya burai samjh aati hai !\xe2\x80\xa6 https://t.co/X1rTRzmBtk,pmathur_2497
2,RT @_Strange_Evil_: @Stannis77413111 @AaltuJalaltu Abe Lund ke toppo.\nSuar ki jhant. Tere maa mein lund deke bhen ko pregnant krdunga.\nBhas\xe2\x80\xa6,pmathur_2498
2,@imprantik12 @StarSportsIndia Jhant nahi,pmathur_2499
2,@kapilmittalrpr Apna TL dekh le aapiye.... Gujarat me jhant bhi nahi milega,pmathur_2500
2,@sardanarohit @iChowk_ ROHIT AB TERA KYA HOGA BGADWE \nBJP TO GAYA TERI AUKAT JHANT KE BARABAR HO GAYA MUNNE,pmathur_2501
0,@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/X4RQck6bCG,pmathur_2502
2,@ImA_dil @jatinsapru @Wriddhipops Tereko Cricket ki jhant samjh hai\nJa chup chap madrasa me jake mullo ki baat sun,pmathur_2503
2,@sexyhornyswati Jhant jala di,pmathur_2504
2,"@mohamme39091438 @AsYouNotWish Tatti jaisi sakal hai teri, Jhant jaise baal. Ek tu hi chutiya hai lodu, or tera baap kangaal.",pmathur_2505
2,@DryodhanM @abpnewshindi Bhai hum to aaj bhi un bekasuro ko maarte hai aUr aaghe bhi maarenge jhant ka baal ukhad lo,pmathur_2506
2,"RT @mooshtakh: @CChristineFair Thats way out of my depth. I was speaking as the owner of more than one jhant which i always (meaning twice,\xe2\x80\xa6",pmathur_2507
2,Virushka naam sunke hi jhant me aag lag jaati hai \xf0\x9f\x98\xb8\xf0\x9f\x98\xb8\xf0\x9f\x98\xb8 https://t.co/gj2UK8Dux7,pmathur_2508
2,@BahiskritAwaaz @ArvindKejriwal @DrKumarVishwas Kabhi koi dalit jhant bhi ukhad paya h kya,pmathur_2509
0,@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/MunDXpZ9Hj,pmathur_2510
2,@SRKsBahubali @atulakkii @aramraika @Ani_News @akshaykumar Wo jhant se nahi cross hoga 130 cr,pmathur_2511
2,@Stannis77413111 @AaltuJalaltu Abe Lund ke toppo.\nSuar ki jhant. Tere maa mein lund deke bhen ko pregnant krdunga.\xe2\x80\xa6 https://t.co/ZiKGTknoF1,pmathur_2512
2,@Mayra280260 @PinkvillaTelly @ITabhane Hina jhant suarni,pmathur_2513
2,@TimesNow Is chut tarike @rachitseth ko bolo mooh sambhale..... Did any court convict him....MC.... Tumhari governm\xe2\x80\xa6 https://t.co/XmSiawDaTM,pmathur_2514
2,abe chutiya ho kya..kuch bhi bolte rahte ho..teri ma ki jhant jali hogi tere post se,pmathur_2515
0,@meeriqbal @Shehzad_Ind @narendramodi @OfficeOfRG @navikakumar @RubikaLiyaquat @rahulkanwal @chetan_bhagat @ZeeNews\xe2\x80\xa6 https://t.co/QUDQs4LPqr,pmathur_2516
0,@ANI \xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x80 jhant \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\x97\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88...\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c,pmathur_2517
2,@sonu_Bapat @ShawlMahira @rohan4747 @BiggBoss @ColorsTV Jhant itna to mai ek din me kamata hu abtu jalna mat,pmathur_2518
2,@Ridhijain01 @OfficeOfRG Isliye rahul gandhi aaj jhant ukhad rha hh,pmathur_2519
2,@jassiOO7 @_ShubhamGaur_ @ankur0906 @SATAVRAJEEV We have pur eyes open.. But u become a pappu jhant and can't see f\xe2\x80\xa6 https://t.co/RwgWTWEUdJ,pmathur_2520
2,India ki govt hi chutiya h bc.. 125 cr janta k liye jhant barabar doctor h....koi sunne wala hi ni h....,pmathur_2521
0,@shanusamrat @VirushkaWorld @imVkohli @AnushkaSharma @BCCI @ImRaina Abhey Jhant key Baal\nHe is the same guy who con\xe2\x80\xa6 https://t.co/LVkXqFH2pX,pmathur_2522
1,@AzazShaikhIYC @SalmanNizami_ Jaali na Teri mulle ..chipkali ki.jhant saala,pmathur_2523
2,RT @sarcasticmcool: Me : Aur bhai life kaisi chal rahi?\nFriend: Zindagi jhant jawani pagal.,pmathur_2524
2,@jassiOO7 @rohitdignity @ankur0906 @SATAVRAJEEV Congress tumhare aise Rahul I jhant ke  balon se bhari padi hai,pmathur_2525
1,@manu_manu333 @imjadeja Abe chutye mulle ja na apni maaa se pooch tu baap ki paida Ishq h ya mama ki \xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_2526
1,@SinghJyoti155 @sudhirchaudhary Wo Sirf Hinduon ke festival me hi band hai ye mulle kuchh bhi kare band nahi,pmathur_2527
1,@SajadmuhammedS @_SumitMishra @CNNnews18 @narendramodi Mushroom khiladiyo kya tujhe bhi mulle.,pmathur_2528
1,school dress mein hi chod dala building ke naye mulle watchmen ne meri bahen ko https://t.co/LoNfzCpON8,pmathur_2529
1,@AbhishekGhegde musalmaan perhasne sepahle soch jara aajpoori duniya ka heerohai,pmathur_2530
1,@Laxmi_N_Sharma @vivekkhandel75 @aajtak Jyaada deep m mt jaaye .. Nhi to aap bhi musalmaan ho jaoge ..!! Jo bhi jya\xe2\x80\xa6 https://t.co/lXT0qOenHb,pmathur_2531
1,"Jo bahadur the vo balidaan ho gaye, jo kayar the vo musalmaan ho gaye. ...",pmathur_2532
1,@BBCHindi Saala ladengye dono aapas mei\xf0\x9f\x98\x94AUR MAARENGYE MUSALMAAN KO\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\x83\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\x83,pmathur_2533
1,"@KRKBoxOffice @KRKBoxOffice aur sun bhaduwe jadhe hue landd musalmaan k naam pe kalank,\nGaandu\nTere tarah harr insa\xe2\x80\xa6 https://t.co/FgB02RvkaI",pmathur_2534
1,@BajwingAround Tum musalmaan nahi ho?,pmathur_2535
1,@aajtak @saurabhv99 Kitne besarm hai log .... in mamlo ko v hindu musalmaan krdiya .. socho apne desh me kitna ghat\xe2\x80\xa6 https://t.co/KvURNGf05l,pmathur_2536
1,Musalmaan kin rahon par chal pada!! very emotional bayan| islamic videos| islamic history urdu hindi: https://t.co/2kh3DU9LSj via,pmathur_2537
0,@thewirehindi @Aam_Nationalist Baat hindu musalmaan ki nahi lekin hatyara koi bhi ho agar dharm ke naam par haya ka\xe2\x80\xa6 https://t.co/rDK7lvw14F,pmathur_2538
1,@SolankiAkshayJ2 @asadowaisi Isis may jo bhi log hai mere hisaab se woh musalmaan toh nahi hai. Aise logo ka koi ma\xe2\x80\xa6 https://t.co/JaIJKLYIdk,pmathur_2539
0,RT @MdArif87764195: @PMOIndia Desh mei nafrat ka bij bo kar sabka sath sabke vikad ki baat karte ho aur jab kahi election hota hai to shams\xe2\x80\xa6,pmathur_2540
1,"Musalmano Ka Har Firqa Ek Doosray ko Kaafir Kehta Hai,\n     \n""IQBAL""\n\nAik Kaafir Hi Hai Jo Hum SbKo Musalmaan Kehta Hy",pmathur_2541
1,RT @ANI: Aaj humare hi mulk mein humko sirf isliye nishana banaya ja raha hai ki hum musalmaan hain.Markaz mein aisi hukumat hai jo aisi so\xe2\x80\xa6,pmathur_2542
0,@Longduel @786_maliks @SundarWaswani @shafiburfat @ShafiNaqiJamie @MQMBELGIUMUNIT @BBugti @a_siab Bhai tafreeq say\xe2\x80\xa6 https://t.co/TrNNRt3vUB,pmathur_2543
1,"RT @himanshup6767: #MartyrsInsulted\nNobody knows about the actual way of worship of the complete God,not even the Hindu Guru,kaazi,Hazrat M\xe2\x80\xa6",pmathur_2544
0,@YorkeDancezib @ThePareshRawal @narendramodi @OfficeOfRG @INCIndia @INCGujarat hatya ko justified kiya jaa sakta ha\xe2\x80\xa6 https://t.co/AZeqEfRWJM,pmathur_2545
0,I added a video to a @YouTube playlist https://t.co/2kh3DU9LSj Musalmaan kin rahon par chal pada!! very emotional bayan| islamic,pmathur_2546
1,"RT @Mazid_IN: @Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to Ab ye bhi bol sakte ho, Rahul musalmaan aur musalmaan atankwaadi hain.... I am\xe2\x80\xa6",pmathur_2547
1,"@JhaSanjay Don\xe2\x80\x99t raise such things now Modi Hindu Musalmaan banna degaa , BJP list in Gujarat and looking for a communal card",pmathur_2548
1,RT @RohitMisra20: @VeerLotus @SeniorDigvijay Jo musalmaan puri duniya me karte hai uska reaction hai. https://t.co/BuQiwbRLCB,pmathur_2549
1,"@Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to Ab ye bhi bol sakte ho, Rahul musalmaan aur musalmaan atankwaadi hai\xe2\x80\xa6 https://t.co/q22m46n5FY",pmathur_2550
0,jala diya tha usse aag hi aag hot as hell,pmathur_2551
0,@danyalkhan007 Musalmaan hoon. Dafnana hai jalana nai.,pmathur_2552
0,@NabaKumarMohan3 @PoetShankar @AmitShah @BJP4India @narendramodi @narendramodi_in @AjayKushwaha_ But Aap hi log to\xe2\x80\xa6 https://t.co/3m0IY07Cqh,pmathur_2553
0,@hanbalkhan9 @adii_ynkii @abrargg @Mujibansari6 @SushmaSwaraj @IndiainPakistan Tb to ye v pata hoga ki is desh ka e\xe2\x80\xa6 https://t.co/tTb6ZMCFDu,pmathur_2554
1,RT @SriRambha: Communal Criminal modi musalmaan ka khelaaf zahar ugal raha hai - DALIT #PopularFront https://t.co/wSTXukjVWA,pmathur_2555
1,"@Aam_Nationalist @Sanghi84774113 @SwetaSinghAT Sab aadmi Hindu nahi hain , sab Hindu aadmi nahi hain. Sab aadmi Mus\xe2\x80\xa6 https://t.co/FkBmaRLbCp",pmathur_2556
1,"RT @ItzZ_Me_Asad: - Apni Nazar Ko Jhukaa Kar Chalow Takey Pataa Lagey \xf0\x9f\x98\x8a\n\n- Yeh Koi Aaam Insan Nahi , Musalmaan Hai \xf0\x9f\x98\x8a\n\n- A S A D",pmathur_2557
1,@nagendrapathak @sambitswaraj @OffcialRajiv Yaha mandir mandir or bahr jakr Musalmaan bann jata he.  Gaddar he ye https://t.co/6jnqK01R2a,pmathur_2558
1,Aaj humare hi mulk mein humko sirf isliye nishana banaya ja raha hai ki hum musalmaan hain.Markaz mein aisi hukumat\xe2\x80\xa6 https://t.co/oRRPgy21pa,pmathur_2559
1,@ThePareshRawal ToTo keya aaj kitne musalmaan dar ker b j p ke liye kaam ker rahe hai ye bhi unhi me ek hai,pmathur_2560
0,@Real_Aditi @Shakeel39816432 @VictoryForNamo Hahaha. #Musalmaan,pmathur_2561
0,Acha musalmaan banna hai..\xe2\x9d\xa4\xef\xb8\x8f\ninshALLAH https://t.co/UEoVxd5oQt,pmathur_2562
1,Communal Criminal modi musalmaan ka khelaaf zahar ugal raha hai - DALIT #PopularFront https://t.co/wSTXukjVWA,pmathur_2563
1,RT @Eyasin_Ikram: @OfficeOfRG Ye Siksha Wala Mudda kaam nehi Karega.. Election Jeetna hain Toh ye  Do Mudda jaruru hain.. \n\n1. Mandir Chahi\xe2\x80\xa6,pmathur_2564
1,@ExpressNewsPK Pop jhon pall baaz aa ja warna is baar itney jootey pareingey k musalmaan ho jai ga tu.,pmathur_2565
0,"@gupt_naresh @IndiaGiri_ @Rajpal_Yaadav Baat kareNge Vikas ki auurr Chunaav ka Mudda banayeNge Mandir-Masjid,Hindu-\xe2\x80\xa6 https://t.co/IRekr7HH2q",pmathur_2566
1,Rahul Gandhi ka grandfather firoj khan ek miyan musalmaan tha ..TO phir Rahul Gandhi .Gandhi or Hindu kaise huva. .\xe2\x80\xa6 https://t.co/yw21pmisdV,pmathur_2567
1,Aaj humare hi mulk mein humko sirf isliye nishana banaya ja raha hai ki hum musalmaan hain.Markaz mein aisi hukumat\xe2\x80\xa6 https://t.co/wZaYk3pSZa,pmathur_2568
0,@Keh_ke_lungaa @Nikindian00 @HighBPNews @NaughtyAfridian @SAfridiOfficial Pakistani hun Musalmaan hun momina hun gujrati hun aur larki hun,pmathur_2569
